ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-21 17:28:56:408
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,43,1,0.00,0.00,136.33,216.36,127.06,22.77,3.89,3.87,3.03,3.16,38.27,12.58,82.00,1.00,156.00,56.00,0.00,0.00,118.00,205.00,139.00,38.00,2.00,2.00,132.00,219.00,139.00,38.00,2.00,2.00,704.06,456.49,0.00,0.00,0.568,508.984,77.831,66.725,-4.62,-4.61,-2.65,2.61,0.59,0.59,0.980,0.982,0.154,0.144,0.126,0.126,
0.006,11111100,0,0,0,44,1,0.00,0.00,136.50,216.23,126.93,23.14,3.88,3.88,3.04,3.15,38.66,14.20,82.00,1.00,156.00,56.00,0.00,0.00,118.00,205.00,139.00,38.00,2.00,2.00,132.00,219.00,139.00,38.00,2.00,2.00,708.41,455.95,0.00,0.00,0.572,506.619,76.810,67.779,-4.60,-4.61,-2.65,2.61,0.60,0.59,0.980,0.981,0.152,0.142,0.129,0.129,
0.011,11111100,0,0,0,45,1,0.00,0.00,136.57,216.04,126.95,22.93,3.86,3.84,3.00,3.18,38.75,14.80,90.00,1.00,156.00,56.00,0.00,0.00,118.00,205.00,139.00,38.00,2.00,2.00,132.00,219.00,139.00,38.00,2.00,2.00,712.61,455.16,0.00,0.00,0.581,499.159,75.382,66.025,-4.60,-4.61,-2.65,2.61,0.60,0.59,0.980,0.982,0.152,0.142,0.127,0.127,
0.017,11111100,0,0,0,46,1,0.00,0.00,136.21,216.04,126.95,22.93,3.88,3.82,3.04,3.16,39.50,14.80,83.00,1.00,156.00,56.00,0.00,0.00,118.00,205.00,139.00,38.00,2.00,2.00,132.00,219.00,139.00,38.00,2.00,2.00,716.62,454.52,0.00,0.00,0.580,500.056,74.469,66.309,-4.60,-4.61,-2.65,2.61,0.60,0.59,0.980,0.982,0.150,0.140,0.128,0.128,
0.028,11111100,1,0,0,48,1,0.00,0.00,136.40,216.19,126.88,22.91,3.82,3.81,3.03,3.21,39.60,16.36,90.00,1.00,156.00,56.00,0.00,0.00,118.00,205.00,139.00,38.00,2.00,2.00,132.00,219.00,139.00,38.00,2.00,2.00,724.23,453.04,0.00,0.00,0.580,499.478,75.566,65.930,-4.60,-4.61,-2.65,2.61,0.60,0.60,0.980,0.982,0.152,0.142,0.127,0.127,
0.206,11111100,31,0,0,80,1,0.00,0.00,136.21,217.03,127.17,23.08,3.90,3.89,3.00,3.16,39.98,17.93,82.00,1.00,156.00,56.00,0.00,0.00,118.00,205.00,139.00,38.00,2.00,2.00,132.00,219.00,140.00,38.00,2.00,2.00,724.56,453.45,0.00,0.00,0.527,550.404,85.986,72.555,-4.60,-4.60,-2.65,2.61,0.60,0.60,0.979,0.981,0.156,0.147,0.127,0.127,
0.244,11111100,6,0,0,87,1,0.00,0.00,115.72,192.50,118.90,19.23,3.86,3.79,2.95,2.73,27.26,6.60,86.00,1.00,150.00,44.00,0.00,0.00,108.00,192.00,135.00,36.00,2.00,2.00,121.00,206.00,135.00,37.00,2.00,2.00,699.00,445.32,0.00,0.00,0.558,526.419,-64.647,32.655,-4.61,-4.60,-2.65,2.61,0.59,0.60,0.991,0.990,-0.116,-0.125,0.060,0.060,
0.283,11111100,6,0,0,94,1,0.00,0.00,115.72,183.77,118.90,17.98,3.86,3.74,2.95,2.59,27.26,-9.28,86.00,1.00,150.00,47.00,0.00,0.00,108.00,188.00,135.00,37.00,2.00,2.00,121.00,202.00,135.00,39.00,2.00,2.00,667.96,434.37,0.00,0.00,0.602,479.704,-87.846,19.592,-4.61,-4.60,-2.65,2.61,0.59,0.60,0.984,0.982,-0.173,-0.183,0.039,0.039,
0.294,11110100,1,0,0,96,1,0.00,0.00,118.47,200.00,120.60,0.00,3.92,0.00,3.05,0.00,32.36,0.00,86.00,1.00,150.00,46.00,0.00,0.00,109.00,188.52,136.00,37.03,2.00,3.92,122.00,203.93,136.00,39.81,2.00,3.67,651.50,433.46,0.00,0.00,0.618,479.704,-12.707,59.756,-4.62,-4.60,-2.64,2.62,0.59,0.60,0.992,0.992,-0.021,-0.031,0.121,0.121,
0.311,11110100,2,0,0,99,1,0.00,0.00,118.47,200.00,120.60,0.00,3.94,0.00,3.07,0.00,32.36,0.00,86.00,1.00,150.00,47.00,0.00,0.00,109.00,189.00,136.00,36.00,2.00,2.00,122.00,204.20,136.00,39.37,2.00,3.29,635.23,432.52,0.00,0.00,0.618,479.704,-12.707,59.756,-4.62,-4.60,-2.64,2.62,0.59,0.60,0.992,0.992,-0.021,-0.031,0.121,0.121,
