ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-08 18:21:45:536
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,20,1,0.00,0.00,146.15,185.58,179.91,92.63,4.41,4.40,4.07,4.07,41.11,-42.00,123.00,38.00,227.00,139.00,0.00,0.00,120.16,181.23,196.87,110.39,6.34,5.32,148.00,208.89,197.00,110.49,4.41,7.49,624.08,486.29,0.00,0.00,4.588,67.866,-1.997,12.533,-3.56,-3.58,-2.94,2.86,1.05,1.04,0.987,0.985,0.013,-0.067,0.159,0.158,
0.006,11111100,0,0,0,21,1,0.00,0.00,146.02,185.40,180.03,92.74,4.41,4.40,4.08,4.08,40.50,-42.94,123.00,38.00,227.00,139.00,0.00,0.00,120.16,181.23,196.87,110.39,6.34,5.32,148.00,208.74,197.00,110.48,4.41,7.53,623.94,487.70,0.00,0.00,4.753,65.350,-2.028,12.208,-3.56,-3.58,-2.94,2.86,1.05,1.04,0.987,0.985,0.013,-0.070,0.160,0.159,
0.011,11111100,0,0,0,22,1,0.00,0.00,146.02,185.49,180.03,93.13,4.41,4.40,4.07,4.00,40.15,-43.82,123.00,39.00,227.00,139.00,0.00,0.00,120.16,181.23,196.87,110.39,6.34,5.32,147.86,208.76,196.90,110.54,4.74,7.66,623.73,489.57,0.00,0.00,4.914,63.073,-1.928,11.981,-3.56,-3.58,-2.94,2.86,1.05,1.04,0.987,0.984,0.015,-0.071,0.162,0.162,
0.017,11111100,0,0,0,23,1,0.00,0.00,145.93,185.21,180.01,92.82,4.41,4.39,4.06,4.05,40.33,-44.62,123.00,39.00,227.00,139.00,0.00,0.00,120.16,181.09,196.87,110.51,6.34,5.00,147.86,208.64,196.90,110.62,4.74,7.54,623.37,490.73,0.00,0.00,5.075,60.976,-1.974,11.400,-3.57,-3.58,-2.94,2.86,1.05,1.04,0.987,0.985,0.015,-0.074,0.158,0.158,
0.272,11111100,45,0,0,69,1,0.00,0.00,144.59,184.49,182.93,96.09,4.47,4.49,4.22,4.14,42.08,-46.71,125.00,41.00,229.00,142.00,0.00,0.00,119.35,180.52,197.93,111.70,6.27,5.20,147.40,208.71,198.01,111.65,5.27,7.36,622.02,495.81,0.00,0.00,5.204,58.974,-2.484,13.157,-3.56,-3.58,-2.94,2.86,1.05,1.04,0.982,0.978,0.007,-0.084,0.190,0.189,
0.289,11111100,2,0,0,72,1,0.00,0.00,144.40,184.50,183.18,96.38,4.48,4.49,4.19,4.17,42.21,-48.41,125.00,41.00,222.00,142.00,0.00,0.00,119.35,180.52,197.93,111.91,6.27,5.13,147.32,208.76,198.36,111.72,5.17,7.30,620.67,500.93,0.00,0.00,5.355,57.202,-2.460,12.889,-3.56,-3.57,-2.94,2.86,1.05,1.05,0.982,0.978,0.008,-0.086,0.191,0.191,
0.300,11111100,1,0,0,74,1,0.00,0.00,144.47,184.61,183.16,96.19,4.50,4.52,4.22,4.18,42.82,-49.84,125.00,41.00,222.00,142.00,0.00,0.00,119.35,180.52,197.93,111.91,6.27,5.13,147.28,208.76,198.27,111.72,5.10,7.30,619.49,505.52,0.00,0.00,5.500,55.628,-2.345,12.443,-3.56,-3.57,-2.94,2.86,1.05,1.05,0.982,0.978,0.010,-0.086,0.189,0.188,
0.317,11111100,2,0,0,77,1,0.00,0.00,144.37,184.62,183.36,96.59,4.52,4.52,4.22,4.14,43.72,-50.88,125.00,40.00,222.00,142.00,0.00,0.00,119.27,180.57,197.92,111.89,6.44,5.33,147.27,208.76,198.36,111.72,5.05,7.30,618.41,510.45,0.00,0.00,5.632,54.202,-2.311,12.393,-3.56,-3.57,-2.94,2.86,1.05,1.05,0.981,0.977,0.011,-0.088,0.193,0.192,
0.333,11111100,2,0,0,80,1,0.00,0.00,144.34,184.65,183.47,96.41,4.55,4.55,4.22,4.18,44.69,-51.89,125.00,40.00,222.00,143.00,0.00,0.00,119.18,180.52,198.06,111.91,6.06,5.13,147.27,208.83,198.36,111.77,5.05,7.23,617.29,514.83,0.00,0.00,5.760,52.940,-2.255,12.024,-3.56,-3.57,-2.94,2.86,1.05,1.05,0.982,0.978,0.012,-0.089,0.191,0.190,
0.350,11111100,2,0,0,83,1,0.00,0.00,144.39,184.65,183.56,96.41,4.55,4.55,4.25,4.18,45.59,-51.89,125.00,40.00,223.00,143.00,0.00,0.00,119.16,180.52,198.13,111.91,6.34,5.13,147.32,208.83,198.36,111.77,5.17,7.23,616.37,519.65,0.00,0.00,5.880,51.787,-2.194,11.804,-3.56,-3.57,-2.94,2.86,1.05,1.05,0.982,0.978,0.013,-0.089,0.191,0.190,
